jobCd,jobCdLevel,jobCdNm,rnum,jobTask,noticeCn,simlrJob,sprdOckclsYn,jobdevtipCn
88110200,5,오프셋·윤전 인쇄기 조작원,3286,"·  책자, 신문, 상업인쇄물, 포장인쇄물에 문자, 그림, 표 등을 인쇄하거나 회전 실린더에 고정된 스테로판을 이용하여 종이에 인쇄하기 위해 인쇄기를 조작한다.",,"· 오프셋금속판인쇄기조작원, 오프셋석판인쇄기조작원, 오프셋인쇄기조작원, 옵셋윤전인쇄기조작원, 옵셋인쇄원, 윤전인쇄기조작원",,
88110300,5,그라비어 인쇄기 조작원,3287,"·  비닐필름, 지류 등의 인쇄원단에 단색 또는 다색을 인쇄하기 위하여 그라비어 인쇄기를 조작한다.",,"· 그라비아윤전기조작원, 낱장그라비아인쇄기조작원, 두루마리그라비아인쇄기조작원, 벽지인쇄기조작원, 원통판그라비아인쇄기조작원, 평판그라비아인쇄기조작원, 폴리백인쇄원 POLYBAG인쇄원",,
88110400,5,스크린 인쇄기 조작원(실크스크린 포함),3288,"·  제조된 스크린 틀을 이용하여 종이, 금속, 직물 및 기타 합성수지 제품에 도안이나 문자를 인쇄한다.","·  PCB인쇄는 전자부품인 인쇄회로기판에 기판을 인쇄하는 것으로서 ‘83530000 전자 부품 및 제품 제조 기계 조작원’으로 분류한다.
·  PSR 인쇄는 스크린 인쇄방식으로 PCB(인쇄회로기판)를 제작하는 공정 중의 하나로서 ‘83530000 전자 부품 및 제품 제조 기계 조작원’으로 분류한다.
·  의복이나 천에 스크린인쇄(날염원, 나염원)를 하는 경우는 ‘86130400 날염기 조작원(나염기)’으로 분류한다.","· 스크린제판원, 실크스크린인쇄원, 실크인쇄원",,
88110500,5,디지털 및 기타 인쇄기 조작원,3289,·  컴퓨터로 작업한 데이터를 인쇄판에 출력하는 CTP 시스템을 운영한다. 이 외 상기 세세세분류 어느 항목에도 포함되지 않은 유사한 직무를 수행하는 경우 본 직무로 분류한다.,,"· 경인쇄기조작원, 금박·은박인쇄원, 금속인쇄원, 나뭇결인쇄원, 디지털인쇄기조작원, 마스터인쇄, 마스터인쇄기조작원, 복사원(인쇄기계조작분야), 부출인쇄원, 비즈니스폼인쇄기조작원, 셀로판인쇄원, 셀룰로이드인쇄원, 스테레오인쇄원, 시일인쇄원, 식모인쇄원, 유리인쇄원, 잉크젯트인쇄원, 전사인쇄원, 정전기인쇄원, 카본인쇄원, 콜로타이프인쇄원, 특수인쇄원, 플렉소인쇄원, 활판인쇄원, 후렉소인쇄원, FLAXO인쇄원",,
88110600,5,인쇄 후가공원,3290,"·  인쇄 후에 인쇄물의 표면을 가공하여 방습, 내구성, 광택이나 시각 효과를 높이기 위한 목적으로 라미네이팅기, 라미넥스기, 코팅기, 톰슨가공기, 고주파가공기 등을 조작하는 업무를 수행한다.","·  특수인쇄에 포함되는 인쇄의 종류는 매우 다양하므로 효율적인 취업알선을 위해 인쇄종류를 반드시 직무내용에 기재한다.
·  스크린인쇄는 특수인쇄로 분류할 수 있으나 구인·  구직이 많아 별도로 분류하였으므로 ‘88110400 스크린 인쇄기 조작원(실크스크린 포함)’로 분류한다.","· 인쇄건식코팅기조작원, 인쇄고주파가공기조작원, 인쇄도무송기조작원, 인쇄라미네이팅기조작원, 인쇄라미넥스기조작원, 인쇄습식코팅기조작원, 인쇄톰슨가공기조작원, 인쇄UV코팅기조작원",,
88110700,5,제책·제본기 조작원,3291,"·  제책은 인쇄물 제작에 있어 최종 완제품 공정으로써 인쇄된 종이를 지면 순서에 맞추어 접지 및 정합을 하고 필요한 속표지, 화보, 간지 등을 넣고 씌워 책을 완성한다.",·  인쇄 및 제책을 위해 종이를 재단하는 재단기 조작원도 본 직무로 분류한다.,"· 무선제본기조작원, 스프링제본기조작원, 인쇄접지기조작원, 인쇄정합기조작원, 인쇄합지기조작원, 제본기조작원, 제책기조작원, 제책용기계조작원, 종이재단기조작원, 책엠보싱기조작원, 트위닝제본기조작원",,"·  인쇄 분야에서는 제책, 제본 등의 업무에서 구인이 많다."
88120000,5,사진 인화 및 현상기 조작원(사진수정 포함),3292,"·  아날로그 사진필름을 현상하고 인화하는 기계장비를 조작하거나 디지털사진 인화기를 조작하는 업무를 수행한다. 다만, 아래의 세세세분류에 포함되지 않는 직무는 본 직무로 분류한다.","·  스튜디오 등에서 사진촬영을 주로 하면서 현상, 인화작업을 병행하는 경우에는 ‘41420000 사진기자 및 사진사’로 분류한다.","· 노칭기조작원, 사진인화기조작원, 사진인화세척기조작원, 사진처리원, 사진판제조기조작원, 사진편집원, 사진현상기조작원, 사진확대기조작원, 영화필름현상기조작원, 자동인화현상기조작원, 필름처리기조작원, 필름현상기조작원, QSS기사",,
88120001,5,사진수정원,3293,·  현상된 필름이나 디지털사진의 결함을 수정 및 교정하는 업무를 수행한다.,,"· 리터처, 포토샵사진수정원",,·  포토샵이나 전용 프로그램을 다룰 수 있으면 취업에 용이하다.
88210000,5,목재 가공 관련 기계 조작원,3294,,,,,
88210100,5,목재 가공기계 조작원,3295,"·  원목 또는 일차 제재한 재목을 제재, 절삭, 파쇄하거나 단판 또는 파쇄된 목재를 접착, 압착하여 합판을 제조하는 각종 목재 가공장치를 조작한다.","·  목재가구, 목재 케이스, 목상자 등 목재관련 제품을 가공하는 경우에는 ‘88330000 목제품 제조 관련 종사원’으로 분류한다.","· 단판건조기조작원(목재가공기계조작분야), 단판절단기조작원, 띠톱제재기조작원, 로타리레이스조작원, 목재건조기조작원, 목재마쇄기조작원, 목재밀링기조작원, 목재보링기조작원, 목재선반조작원, 목재제재기조작원, 목재처리기조작원, 목재천공기조작원, 목재칩제조기조작원, 목재평삭기조작원, 목질원료파쇄및섬유화장치조작원, 베니어압착기조작원(목재가공기계분야), 슬라이서조작원, 접착기도포기박피기조작원, 칼날연마기조작원, 펄프치퍼기조작원, 합판심삽입기조작원(목재가공기계조작분야), 합판압착기조작원(목재가공기계조작분야)",,
88210200,5,합판 제조기계 조작원,3296,"·  합판을 제조하기 위해 베니어(단판)의 겉장과 속장을 일렬로 놓고 속장에 아교를 살포하는 기계를 조작하거나, 접착제를 도포한 베니어장을 모아 접착하는 열판 압착기를 조작한다.",,"· 단판건조기조작원(합판제조기계조작분야), 베니어압착기조작원(합판제조기계분야), 접착기도포기조작원, 파티클모드제조원, 하드보드제조원, 합판심삽입기조작원(합판제조기계조작분야), 합판압착기조작원(합판제조기계조작분야), 합판압체기조작원, 합판제조원, 합판PB재단기조작원, MDF재단기조작원, MDF합판제조원",,
88220000,5,펄프 및 종이 제조 장치 조작원,3297,"·  각종 식물성 물질, 고지(못 쓰게 된 종이) 등으로 각종 형태의 펄프와 셀룰로스(섬유소)를 제조하는 장치를 조작하거나 이들 원료로 종이, 판지, 박엽지를 제조하는 장치와 종이제품의 마무리를 위한 기기를 조작하는 업무를 한다.","·  종이 제조와 종이제품 제조의 경우 사용하는 기계나 장비가 겹치는 경우가 있으므로 사용 장비로 구분하지말고 목적물(생산물)이 종이제품제조인지, 원지인지를 기준으로 구분한다.
·  종이제품의 종류가 매우 다양하므로 제품명으로 검색하지 않도록 주의한다.","· 고무화아스팔트시트제조원(코팅액조성원), 골판지라이너기조작원, 골판지접합원, 골판지제조원, 기록지제조원, 미용티슈제작원, 벽지제조장치조작원, 여행가방제조기조작원(펄프,종이제조장치조작분야), 우유팩제조기조작원, 전산용지생산원, 종이기저귀제조기조작원, 종이상자제조기조작원(측면접착기조작원), 종이쇼핑백제조원, 종이스리타가공기조작원, 종이슬리터기조작원, 종이엠보싱기조작원(펄프종이제조장치조작분야), 종이재단원, 종이절단원, 종이접시제조기조작원, 종이접착기조작원(펄프종이제조장치조작분야), 종이카터기조작원, 종이톰슨기조작원, 종이튜브제조기조작원(펄프종이제조장치조작분야), 지관제조원, 지함제작원, 코팅지제조원, 크린싱티슈제조기조작원(펄프종이제조장치조작분야), 특수지제조원, 파일바인더제작원, 판지라이닝기조작원, 판지압착기조작원(펄프종이제조장치조작분야), 폴리에틸렌가방제조기조작원, 화장지권치원, 화장지제조기조작원",,
88230000,5,종이제품 생산기 조작원,3298,"·  종이가방, 상자, 봉투, 골판지, 지관, 위생용 종이제품, 벽지 같은 종이제품을 제조하기 위하여 각종 기계를 조작하는 업무를 한다.","·  펄프를 원료로 종이, 판지 및 박엽지(얇은 종이)를 제조하는 경우는 ‘88220000 펄프 및 종이 제조 장치 조작원’으로 분류하되, 이들 종이류를 사용하여 판지에 라이닝 작업을 하거나 골판지, 위생용 티슈, 벽지 등의 종이제품을 제조하는 경우는 ‘88230000 종이제품 생산기 조작원’으로 분류한다.","· 골판지라이닝기조작원, 기저귀제판지압착기조작원, 미용티슈제조원, 봉투제조기조작원(종이제품생산기계조작분야), 셀로판가방제조기조작원(종이제품생산기계조작분야), 식품포장용종이용기제조기조작원, 여행가방제조기조작원(종이제품생산기조작분야), 인화지생산기조작원, 종이백제조기조작원(종이제품생산기계조작분야), 종이상자제조기조작원, 종이엠보싱기조작원(종이제품생산기계조작분야), 종이접착기조작원(종이제품생산기계조작분야), 종이컵제조기조작원(종이제품생산기계조작분야), 종이튜브제조기조작원(종이제품생산기계조작분야), 크린싱티슈제조기조작원(종이제품생산기계조작분야), 판지압착기조작원(종이제품생산기계조작분야)",,
88290000,5,기타 목재 및 종이 관련 기계 조작원,3299,"·  목재, 종이 생산기계 조작과 같은 유사한 직무를 수행 하지만 상기 세세세분류 직무들 어디에도 포함되지 않는 직업이 여기에 포함된다.",,"· 원목검사원, 원목선별원, 종이검사원, 종이제품검사원, 판재등급원, 판지제품조립원, 펄프검사원, 합판검사원",,
88310000,5,가구 제조 및 수리원,3300,,,,,
88310100,5,가구 제조원,3301,"·  다양한 수공구 및 목공기계를 사용하여 장롱, 책상, 식탁, 의자, 침대 등 각종 가구를 제작, 장식, 가공하는 업무를 수행한다. 다만, 아래의 세세세분류에 포함되지 않는 직무는 본 직무로 분류한다.","·  ‘8831 가구 제조 및 수리원’은 기능원(Craft)으로서 가구공방 등에서 가구 제작의 전 과정을 수행하거나 가구수리를 전문으로 하는 특징이 있으며, ‘88320000 가구 조립원’은 가구공장 등에서 각 공정별로 가구부분품 재단, 가공, 조립, 사상, 도장, 부속물 부착 등의 업무를 분담하여 일하는 경우가 많다.","· 가구목공, 가구수리원, 가구용목재조각원, 수작업가구제조원, 수작업사무가구제조원, 수작업장롱제조원, 싱크대제조원",,
88310101,5,가구 제조보조원,3302,"·  가구 제조원의 지시에 따라 가구 제조 과정을 지원하거나, 비교적 난이도가 낮은 가구 제조 과정을 직접 수행하기도 한다.",,,,
88310200,5,가구 수리원,3303,"·  고객의 요구에 따라 가구의 부품을 교환하거나 수리하는 업무를 수행한다. 다만, 아래의 세세세분류에 포함되지 않는 직무는 본 직무로 분류한다.",·  가구리폼원도 본 직무로 분류한다.,"· 가구리폼원, 가정용가구수리원, 사무용가구수리원",,
88310201,5,가구 수리보조원,3304,"·  가구 수리원의 지시에 따라 가구 수리 과정을 지원하거나, 비교적 난이도가 낮은 가구 수리 과정을 직접 수행하기도 한다.",,,,
88320000,5,가구 조립원,3305,"·  가구공장 등에서 장롱, 책상, 사무용가구, 주방가구 등을 조립하기 위해 정해진 공정 단계에 따라 가구부분품을 재단, 가공하고, 가구부분품을 가구조립기에 장착하여 조립하거나 기타 수동공구를 사용하여 조립하며, 드라이버, 동력공구, 아고 등을 이용하여 손잡기, 경첩, 걸쇠 등의 부착물을 붙인다.","·  가구 제조업체의 분업화된 생산라인에서 가구부분품을 조립하는 일부 공정만 담당하는 경우 본 직무로 분류한다.
·  가구공장에서 가구제조나 조립 보다는 주로 목재가공과 관련하여 기계를 조작하는 경우는 ‘88210100 목재 가공기계 조작원’으로 분류한다.","· 가구부품가공원, 가구부품조립원, 금속가구조립원, 목재가구조립원, 붙박이장조립원, 사무용가구조립원, 스피커통조립원, 식탁조립원, 씽크대조립원, 액자조립원, 의자조립원, 장롱조립원, 주방가구조립원, 찬장조립원, 책상조립원, 침대조립원, 탁상조립원",,
