railOprIsttCd,lnCd,stinCd,mvPathMgNo,mvPathDvCd,mvPathDvNm,mvTpOrdr,mvDst,mvContDtl,LN_NM,STIN_NM
DG,3,0320,2,1,출입구-승강장,1,,1) (1F) 1번 출입구 옆 엘리베이터 탑승,3호선,매천시장
DG,3,0320,2,1,출입구-승강장,2,,2) (2F) 대합실로 이동,3호선,매천시장
DG,3,0320,2,1,출입구-승강장,3,,3) 팔달 방면 엘리베이터 탑승,3호선,매천시장
DG,3,0320,2,1,출입구-승강장,4,,4) (3F) 팔달 방면 승강장으로 이동,3호선,매천시장
DG,3,0320,2,1,출입구-승강장,5,,5) 승차 (휠체어칸),3호선,매천시장
DG,3,0321,1,1,출입구-승강장,1,,1) (1F) 1번 출입구 옆 엘리베이터 탑승,3호선,팔달
DG,3,0321,1,1,출입구-승강장,2,,2) (2F) 대합실로 이동,3호선,팔달
DG,3,0321,1,1,출입구-승강장,3,,3) 매천시장 방면 엘리베이터 탑승,3호선,팔달
DG,3,0321,1,1,출입구-승강장,4,,4) (3F) 매천시장 방면 승강장으로 이동,3호선,팔달
DG,3,0321,1,1,출입구-승강장,5,,5) 승차 (휠체어칸),3호선,팔달
DG,3,0321,2,1,출입구-승강장,1,,1) (1F) 1번 출입구 옆 엘리베이터 탑승,3호선,팔달
DG,3,0321,2,1,출입구-승강장,2,,2) (2F) 대합실로 이동,3호선,팔달
DG,3,0321,2,1,출입구-승강장,3,,3) 공단 방면 엘리베이터 탑승,3호선,팔달
DG,3,0321,2,1,출입구-승강장,4,,4) (3F) 공단 방면 승강장으로 이동,3호선,팔달
DG,3,0321,2,1,출입구-승강장,5,,5) 승차 (휠체어칸),3호선,팔달
DG,3,0322,1,1,출입구-승강장,1,,1) (1F) 1번 출입구 옆 엘리베이터 탑승,3호선,공단
DG,3,0322,1,1,출입구-승강장,2,,2) (2F) 대합실로 이동,3호선,공단
DG,3,0322,1,1,출입구-승강장,3,,3) 팔달 방면 엘리베이터 탑승,3호선,공단
DG,3,0322,1,1,출입구-승강장,4,,4) (3F) 팔달 방면 승강장으로 이동,3호선,공단
DG,3,0322,1,1,출입구-승강장,5,,5) 승차 (휠체어칸),3호선,공단
DG,3,0322,2,1,출입구-승강장,1,,1) (1F) 1번 출입구 옆 엘리베이터 탑승,3호선,공단
DG,3,0322,2,1,출입구-승강장,2,,2) (2F) 대합실로 이동,3호선,공단
DG,3,0322,2,1,출입구-승강장,3,,3) 만평 방면 엘리베이터 탑승,3호선,공단
DG,3,0322,2,1,출입구-승강장,4,,4) (3F) 만평 방면 승강장으로 이동,3호선,공단
DG,3,0322,2,1,출입구-승강장,5,,5) 승차 (휠체어칸),3호선,공단
DG,3,0323,1,1,출입구-승강장,1,,1) (1F) 1번 출입구 옆 엘리베이터 탑승,3호선,만평
DG,3,0323,1,1,출입구-승강장,2,,2) (2F) 대합실로 이동,3호선,만평
DG,3,0323,1,1,출입구-승강장,3,,3) 공단 방면 엘리베이터 탑승,3호선,만평
DG,3,0323,1,1,출입구-승강장,4,,4) (3F) 공단 방면 승강장으로 이동,3호선,만평
DG,3,0323,1,1,출입구-승강장,5,,5) 승차 (휠체어칸),3호선,만평
DG,3,0323,2,1,출입구-승강장,1,,1) (1F) 1번 출입구 옆 엘리베이터 탑승,3호선,만평
DG,3,0323,2,1,출입구-승강장,2,,2) (2F) 대합실로 이동,3호선,만평
DG,3,0323,2,1,출입구-승강장,3,,3) 팔달시장 방면 엘리베이터 탑승,3호선,만평
DG,3,0323,2,1,출입구-승강장,4,,4) (3F) 팔달시장 방면 승강장으로 이동,3호선,만평
DG,3,0323,2,1,출입구-승강장,5,,5) 승차 (휠체어칸),3호선,만평
DG,3,0323,3,1,출입구-승강장,1,,1) (1F) 2번 출입구 옆 엘리베이터 탑승,3호선,만평
DG,3,0323,3,1,출입구-승강장,2,,2) (2F) 대합실로 이동,3호선,만평
DG,3,0323,3,1,출입구-승강장,3,,3) 공단 방면 엘리베이터 탑승,3호선,만평
DG,3,0323,3,1,출입구-승강장,4,,4) (3F) 공단 방면 승강장으로 이동,3호선,만평
DG,3,0323,3,1,출입구-승강장,5,,5) 승차 (휠체어칸),3호선,만평
DG,3,0323,4,1,출입구-승강장,1,,1) (1F) 2번 출입구 옆 엘리베이터 탑승,3호선,만평
DG,3,0323,4,1,출입구-승강장,2,,2) (2F) 대합실로 이동,3호선,만평
DG,3,0323,4,1,출입구-승강장,3,,3) 팔달시장 방면 엘리베이터 탑승,3호선,만평
DG,3,0323,4,1,출입구-승강장,4,,4) (3F) 팔달시장 방면 승강장으로 이동,3호선,만평
DG,3,0323,4,1,출입구-승강장,5,,5) 승차 (휠체어칸),3호선,만평
DG,3,0324,1,1,출입구-승강장,1,,1) (1F) 1번 출입구 옆 엘리베이터 탑승,3호선,팔달시장
DG,3,0324,1,1,출입구-승강장,2,,2) (2F) 대합실로 이동,3호선,팔달시장
DG,3,0324,1,1,출입구-승강장,3,,3) 만평 방면 엘리베이터 탑승,3호선,팔달시장
DG,3,0324,1,1,출입구-승강장,4,,4) (3F) 만평 방면 승강장으로 이동,3호선,팔달시장
DG,3,0324,1,1,출입구-승강장,5,,5) 승차 (휠체어칸),3호선,팔달시장
DG,3,0324,2,1,출입구-승강장,1,,1) (1F) 1번 출입구 옆 엘리베이터 탑승,3호선,팔달시장
DG,3,0324,2,1,출입구-승강장,2,,2) (2F) 대합실로 이동,3호선,팔달시장
DG,3,0324,2,1,출입구-승강장,3,,3) 원대 방면 엘리베이터 탑승,3호선,팔달시장
DG,3,0324,2,1,출입구-승강장,4,,4) (3F) 원대 방면 승강장으로 이동,3호선,팔달시장
DG,3,0324,2,1,출입구-승강장,5,,5) 승차 (휠체어칸),3호선,팔달시장
DG,3,0325,1,1,출입구-승강장,1,,1) (1F) 1번 출입구 옆 엘리베이터 탑승,3호선,원대
DG,3,0325,1,1,출입구-승강장,2,,2) (2F) 대합실로 이동,3호선,원대
DG,3,0325,1,1,출입구-승강장,3,,3) 팔달시장 방면 엘리베이터 탑승,3호선,원대
DG,3,0325,1,1,출입구-승강장,4,,4) (3F) 팔달시장 방면 승강장으로 이동,3호선,원대
DG,3,0325,1,1,출입구-승강장,5,,5) 승차 (휠체어칸),3호선,원대
DG,3,0325,2,1,출입구-승강장,1,,1) (1F) 1번 출입구 옆 엘리베이터 탑승,3호선,원대
DG,3,0325,2,1,출입구-승강장,2,,2) (2F) 대합실로 이동,3호선,원대
DG,3,0325,2,1,출입구-승강장,3,,3) 북구청 방면 엘리베이터 탑승,3호선,원대
DG,3,0325,2,1,출입구-승강장,4,,4) (3F) 북구청 방면 승강장으로 이동,3호선,원대
DG,3,0325,2,1,출입구-승강장,5,,5) 승차 (휠체어칸),3호선,원대
DG,3,0326,1,1,출입구-승강장,1,,1) (1F) 1번/4번 출입구 사이 엘리베이터 탑승,3호선,북구청
DG,3,0326,1,1,출입구-승강장,2,,2) (3F) 원대 방면 승강장으로 이동,3호선,북구청
DG,3,0326,1,1,출입구-승강장,3,,3) 승차 (휠체어칸),3호선,북구청
DG,3,0326,2,1,출입구-승강장,1,,1) (1F) 1번/4번 출입구 사이 엘리베이터 탑승,3호선,북구청
DG,3,0326,2,1,출입구-승강장,2,,2) (2F) 대합실로 이동,3호선,북구청
DG,3,0326,2,1,출입구-승강장,3,,3) 달성공원 방면 엘리베이터 탑승,3호선,북구청
DG,3,0326,2,1,출입구-승강장,4,,4) (3F) 달성공원 방면 승강장으로 이동,3호선,북구청
DG,3,0326,2,1,출입구-승강장,5,,5) 승차 (휠체어칸),3호선,북구청
DG,3,0326,3,1,출입구-승강장,1,,1) (1F) 2번/3번 출입구 사이 엘리베이터 탑승,3호선,북구청
DG,3,0326,3,1,출입구-승강장,2,,2) (2F) 대합실로 이동,3호선,북구청
DG,3,0326,3,1,출입구-승강장,3,,3) 원대 방면 엘리베이터 탑승,3호선,북구청
DG,3,0326,3,1,출입구-승강장,4,,4) (3F) 원대 방면 승강장으로 이동,3호선,북구청
DG,3,0326,3,1,출입구-승강장,5,,5) 승차 (휠체어칸),3호선,북구청
DG,3,0326,4,1,출입구-승강장,1,,1) (1F) 2번/3번 출입구 사이 엘리베이터 탑승,3호선,북구청
DG,3,0326,4,1,출입구-승강장,2,,2) (3F) 달성공원 방면 승강장으로 이동,3호선,북구청
DG,3,0326,4,1,출입구-승강장,3,,3) 승차 (휠체어칸),3호선,북구청
DG,3,0327,1,1,출입구-승강장,1,,1) (1F) 1번/4번 출입구 사이 엘리베이터 탑승,3호선,달성공원
DG,3,0327,1,1,출입구-승강장,2,,2) (3F) 북구청 방면 승강장으로 이동,3호선,달성공원
DG,3,0327,1,1,출입구-승강장,3,,3) 승차 (휠체어칸),3호선,달성공원
DG,3,0327,2,1,출입구-승강장,1,,1) (1F) 1번/4번 출입구 사이 엘리베이터 탑승,3호선,달성공원
DG,3,0327,2,1,출입구-승강장,2,,2) (2F) 대합실로 이동,3호선,달성공원
DG,3,0327,2,1,출입구-승강장,3,,3) 서문시장 방면 엘리베이터 탑승,3호선,달성공원
DG,3,0327,2,1,출입구-승강장,4,,4) (3F) 서문시장 방면 승강장으로 이동,3호선,달성공원
DG,3,0327,2,1,출입구-승강장,5,,5) 승차 (휠체어칸),3호선,달성공원
DG,3,0327,3,1,출입구-승강장,1,,1) (1F) 2번/3번 출입구 사이 엘리베이터 탑승,3호선,달성공원
DG,3,0327,3,1,출입구-승강장,2,,2) (2F) 대합실로 이동,3호선,달성공원
DG,3,0327,3,1,출입구-승강장,3,,3) 북구청 방면 엘리베이터 탑승,3호선,달성공원
DG,3,0327,3,1,출입구-승강장,4,,4) (3F) 북구청 방면 승강장으로 이동,3호선,달성공원
DG,3,0327,3,1,출입구-승강장,5,,5) 승차 (휠체어칸),3호선,달성공원
DG,3,0327,4,1,출입구-승강장,1,,1) (1F) 2번/3번 출입구 사이 엘리베이터 탑승,3호선,달성공원
DG,3,0327,4,1,출입구-승강장,2,,2) (3F) 서문시장 방면 승강장으로 이동,3호선,달성공원
DG,3,0327,4,1,출입구-승강장,3,,3) 승차 (휠체어칸),3호선,달성공원
DG,3,0328,1,1,출입구-승강장,1,,1) (1F) 1번/4번 출입구 사이 엘리베이터 탑승,3호선,서문시장(동산병원)
DG,3,0328,1,1,출입구-승강장,2,,2) (3F) 달성공원 방면 승강장으로 이동,3호선,서문시장(동산병원)
DG,3,0328,1,1,출입구-승강장,3,,3) 승차 (휠체어칸),3호선,서문시장(동산병원)
DG,3,0328,2,1,출입구-승강장,1,,1) (1F) 1번/4번 출입구 사이 엘리베이터 탑승,3호선,서문시장(동산병원)
DG,3,0328,2,1,출입구-승강장,2,,2) (2F) 대합실로 이동,3호선,서문시장(동산병원)
DG,3,0328,2,1,출입구-승강장,3,,3) 신남 방면 엘리베이터 탑승,3호선,서문시장(동산병원)
DG,3,0328,2,1,출입구-승강장,4,,4) (3F) 신남 방면 승강장으로 이동,3호선,서문시장(동산병원)
DG,3,0328,2,1,출입구-승강장,5,,5) 승차 (휠체어칸),3호선,서문시장(동산병원)
DG,3,0328,3,1,출입구-승강장,1,,1) (1F) 2번/3번 출입구 사이 엘리베이터 탑승,3호선,서문시장(동산병원)
DG,3,0328,3,1,출입구-승강장,2,,2) (2F) 대합실로 이동,3호선,서문시장(동산병원)
DG,3,0328,3,1,출입구-승강장,3,,3) 달성공원 방면 엘리베이터 탑승,3호선,서문시장(동산병원)
DG,3,0328,3,1,출입구-승강장,4,,4) (3F) 달성공원 방면 승강장으로 이동,3호선,서문시장(동산병원)
DG,3,0328,3,1,출입구-승강장,5,,5) 승차 (휠체어칸),3호선,서문시장(동산병원)
DG,3,0328,4,1,출입구-승강장,1,,1) (1F) 2번/3번 출입구 사이 엘리베이터 탑승,3호선,서문시장(동산병원)
DG,3,0328,4,1,출입구-승강장,2,,2) (3F) 신남 방면 승강장으로 이동,3호선,서문시장(동산병원)
DG,3,0328,4,1,출입구-승강장,3,,3) 승차 (휠체어칸),3호선,서문시장(동산병원)
DG,3,0329,1,1,출입구-승강장,1,,1) (1F) 4번 출입구 옆 엘리베이터 탑승,3호선,청라언덕
DG,3,0329,1,1,출입구-승강장,2,,2) (2F) 대합실로 이동,3호선,청라언덕
DG,3,0329,1,1,출입구-승강장,3,,3) 서문시장 방면 엘리베이터 탑승,3호선,청라언덕
DG,3,0329,1,1,출입구-승강장,4,,4) (3F) 서문시장 방면 승강장으로 이동,3호선,청라언덕
DG,3,0329,1,1,출입구-승강장,5,,5) 승차 (휠체어칸),3호선,청라언덕
DG,3,0329,2,1,출입구-승강장,1,,1) (1F) 4번 출입구 옆 엘리베이터 탑승,3호선,청라언덕
DG,3,0329,2,1,출입구-승강장,2,,2) (2F) 대합실로 이동,3호선,청라언덕
DG,3,0329,2,1,출입구-승강장,3,,3) 남산 방면 엘리베이터 탑승,3호선,청라언덕
DG,3,0329,2,1,출입구-승강장,4,,4) (3F) 남산 방면 승강장으로 이동,3호선,청라언덕
DG,3,0329,2,1,출입구-승강장,5,,5) 승차 (휠체어칸),3호선,청라언덕
DG,3,0329,3,1,출입구-승강장,1,,1) (1F) 5번 출입구 옆 엘리베이터 탑승,3호선,청라언덕
DG,3,0329,3,1,출입구-승강장,2,,2) (2F) 대합실로 이동,3호선,청라언덕
DG,3,0329,3,1,출입구-승강장,3,,3) 서문시장 방면 엘리베이터 탑승,3호선,청라언덕
DG,3,0329,3,1,출입구-승강장,4,,4) (3F) 서문시장 방면 승강장으로 이동,3호선,청라언덕
DG,3,0329,3,1,출입구-승강장,5,,5) 승차 (휠체어칸),3호선,청라언덕
DG,3,0329,4,1,출입구-승강장,1,,1) (1F) 5번 출입구 옆 엘리베이터 탑승,3호선,청라언덕
DG,3,0329,4,1,출입구-승강장,2,,2) (2F) 대합실로 이동,3호선,청라언덕
DG,3,0329,4,1,출입구-승강장,3,,3) 남산 방면 엘리베이터 탑승,3호선,청라언덕
DG,3,0329,4,1,출입구-승강장,4,,4) (3F) 남산 방면 승강장으로 이동,3호선,청라언덕
DG,3,0329,4,1,출입구-승강장,5,,5) 승차 (휠체어칸),3호선,청라언덕
DG,3,0329,1,3,환승경로,1,,1) (3F) 3호선 서문시장 방면 승강장 하차,3호선,청라언덕
DG,3,0329,1,3,환승경로,2,,2) 환승통로 방향 엘리베이터 탑승,3호선,청라언덕
DG,3,0329,1,3,환승경로,3,,3) (2F) 환승통로로 이동,3호선,청라언덕
DG,3,0329,1,3,환승경로,4,,4) 2호선 대합실 방향 엘리베이터 탑승,3호선,청라언덕
DG,3,0329,1,3,환승경로,5,,5) (B3) 2호선 대합실로 이동,3호선,청라언덕
DG,3,0329,1,3,환승경로,6,,6) 2호선 승강장 방향 엘리베이터 탑승,3호선,청라언덕
DG,3,0329,1,3,환승경로,7,,7) (B4) 2호선 반고개 방면 승강장으로 이동,3호선,청라언덕
DG,3,0329,1,3,환승경로,8,,8) 승차 (휠체어칸),3호선,청라언덕
DG,3,0329,2,3,환승경로,1,,1) (3F) 3호선 서문시장 방면 승강장 하차,3호선,청라언덕
DG,3,0329,2,3,환승경로,2,,2) 환승통로 방향 엘리베이터 탑승,3호선,청라언덕
DG,3,0329,2,3,환승경로,3,,3) (2F) 환승통로로 이동,3호선,청라언덕
DG,3,0329,2,3,환승경로,4,,4) 2호선 대합실 방향 엘리베이터 탑승,3호선,청라언덕
DG,3,0329,2,3,환승경로,5,,5) (B3) 2호선 대합실로 이동,3호선,청라언덕
DG,3,0329,2,3,환승경로,6,,6) 2호선 승강장 방향 엘리베이터 탑승,3호선,청라언덕
DG,3,0329,2,3,환승경로,7,,7) (B4) 2호선 반월당 방면 승강장으로 이동,3호선,청라언덕
DG,3,0329,2,3,환승경로,8,,8) 승차 (휠체어칸),3호선,청라언덕
DG,3,0329,3,3,환승경로,1,,1) (3F) 3호선 남산 방면 승강장 하차,3호선,청라언덕
DG,3,0329,3,3,환승경로,2,,2) 환승통로 방향 엘리베이터 탑승,3호선,청라언덕
DG,3,0329,3,3,환승경로,3,,3) (2F) 환승통로로 이동,3호선,청라언덕
DG,3,0329,3,3,환승경로,4,,4) 2호선 대합실 방향 엘리베이터 탑승,3호선,청라언덕
DG,3,0329,3,3,환승경로,5,,5) (B3) 2호선 대합실로 이동,3호선,청라언덕
DG,3,0329,3,3,환승경로,6,,6) 2호선 승강장 방향 엘리베이터 탑승,3호선,청라언덕
DG,3,0329,3,3,환승경로,7,,7) (B4) 2호선 반고개 방면 승강장으로 이동,3호선,청라언덕
DG,3,0329,3,3,환승경로,8,,8) 승차 (휠체어칸),3호선,청라언덕
DG,3,0329,4,3,환승경로,1,,1) (3F) 3호선 남산 방면 승강장 하차,3호선,청라언덕
DG,3,0329,4,3,환승경로,2,,2) 환승통로 방향 엘리베이터 탑승,3호선,청라언덕
DG,3,0329,4,3,환승경로,3,,3) (2F) 환승통로로 이동,3호선,청라언덕
DG,3,0329,4,3,환승경로,4,,4) 2호선 대합실 방향 엘리베이터 탑승,3호선,청라언덕
DG,3,0329,4,3,환승경로,5,,5) (B3) 2호선 대합실로 이동,3호선,청라언덕
DG,3,0329,4,3,환승경로,6,,6) 2호선 승강장 방향 엘리베이터 탑승,3호선,청라언덕
DG,3,0329,4,3,환승경로,7,,7) (B4) 2호선 반월당 방면 승강장으로 이동,3호선,청라언덕
DG,3,0329,4,3,환승경로,8,,8) 승차 (휠체어칸),3호선,청라언덕
DG,3,0330,1,1,출입구-승강장,1,,1) (1F) 1번 출입구 대합실로 이동,3호선,남산
DG,3,0330,1,1,출입구-승강장,2,,2) 신남 방면 엘리베이터 탑승,3호선,남산
DG,3,0330,1,1,출입구-승강장,3,,3) (3F) 신남 방면 승강장으로 이동,3호선,남산
DG,3,0330,1,1,출입구-승강장,4,,4) 승차 (휠체어칸),3호선,남산
DG,3,0330,2,1,출입구-승강장,1,,1) (1F) 1번 출입구 대합실로 이동,3호선,남산
DG,3,0330,2,1,출입구-승강장,2,,2) 명덕 방면 엘리베이터 탑승,3호선,남산
DG,3,0330,2,1,출입구-승강장,3,,3) (3F) 명덕 방면 승강장으로 이동,3호선,남산
DG,3,0330,2,1,출입구-승강장,4,,4) 승차 (휠체어칸),3호선,남산
DG,3,0330,3,1,출입구-승강장,1,,1) (1F) 2번 출입구 대합실로 이동,3호선,남산
DG,3,0330,3,1,출입구-승강장,2,,2) 신남 방면 엘리베이터 탑승,3호선,남산
DG,3,0330,3,1,출입구-승강장,3,,3) (3F) 신남 방면 승강장으로 이동,3호선,남산
DG,3,0330,3,1,출입구-승강장,4,,4) 승차 (휠체어칸),3호선,남산
DG,3,0330,4,1,출입구-승강장,1,,1) (1F) 2번 출입구 대합실로 이동,3호선,남산
DG,3,0330,4,1,출입구-승강장,2,,2) 명덕 방면 엘리베이터 탑승,3호선,남산
DG,3,0330,4,1,출입구-승강장,3,,3) (3F) 명덕 방면 승강장으로 이동,3호선,남산
DG,3,0330,4,1,출입구-승강장,4,,4) 승차 (휠체어칸),3호선,남산
DG,3,0331,1,1,출입구-승강장,1,,1) (1F) 2번 출입구 옆 엘리베이터 탑승,3호선,명덕(2.28민주운동기념회관)
DG,3,0331,1,1,출입구-승강장,2,,2) (2F) 대합실로 이동,3호선,명덕(2.28민주운동기념회관)
DG,3,0331,1,1,출입구-승강장,3,,3) 남산 방면 엘리베이터 탑승,3호선,명덕(2.28민주운동기념회관)
DG,3,0331,1,1,출입구-승강장,4,,4) (3F) 남산 방면 승강장으로 이동,3호선,명덕(2.28민주운동기념회관)
DG,3,0331,1,1,출입구-승강장,5,,5) 승차 (휠체어칸),3호선,명덕(2.28민주운동기념회관)
DG,3,0331,2,1,출입구-승강장,1,,1) (1F) 2번 출입구 옆 엘리베이터 탑승,3호선,명덕(2.28민주운동기념회관)
DG,3,0331,2,1,출입구-승강장,2,,2) (2F) 대합실로 이동,3호선,명덕(2.28민주운동기념회관)
DG,3,0331,2,1,출입구-승강장,3,,3) 건들바위 방면 엘리베이터 탑승,3호선,명덕(2.28민주운동기념회관)
DG,3,0331,2,1,출입구-승강장,4,,4) (3F) 건들바위 방면 승강장으로 이동,3호선,명덕(2.28민주운동기념회관)
DG,3,0331,2,1,출입구-승강장,5,,5) 승차 (휠체어칸),3호선,명덕(2.28민주운동기념회관)
DG,3,0331,3,1,출입구-승강장,1,,1) (1F) 3번 출입구 옆 엘리베이터 탑승,3호선,명덕(2.28민주운동기념회관)
DG,3,0331,3,1,출입구-승강장,2,,2) (2F) 대합실로 이동,3호선,명덕(2.28민주운동기념회관)
DG,3,0331,3,1,출입구-승강장,3,,3) 남산 방면 엘리베이터 탑승,3호선,명덕(2.28민주운동기념회관)
DG,3,0331,3,1,출입구-승강장,4,,4) (3F) 남산 방면 승강장으로 이동,3호선,명덕(2.28민주운동기념회관)
DG,3,0331,3,1,출입구-승강장,5,,5) 승차 (휠체어칸),3호선,명덕(2.28민주운동기념회관)
DG,3,0331,4,1,출입구-승강장,1,,1) (1F) 3번 출입구 옆 엘리베이터 탑승,3호선,명덕(2.28민주운동기념회관)
DG,3,0331,4,1,출입구-승강장,2,,2) (2F) 대합실로 이동,3호선,명덕(2.28민주운동기념회관)
